username,tweet,label,likes,retweets,device,location,timestamp
user_5052,I disliked this a lot,negative,293,409,iPhone,India,06-09-2023 08:39
user_5672,I am going to work,neutral,206,99,Windows,Germany,30-05-2023 06:12
user_3417,Not happy at all,negative,265,268,Web App,UAE,23-10-2023 03:06
user_3920,This is a normal day,neutral,802,329,MacOS,Singapore,18-12-2022 19:50
user_4242,What a wonderful moment,positive,1520,376,MacOS,Germany,16-06-2022 09:30
user_5282,This is bad,negative,462,134,Android,Germany,05-05-2023 12:48
user_2938,Super excited,positive,317,361,Android,Germany,05-06-2023 17:36
user_6432,Feeling sad today,negative,337,467,iPhone,Canada,04-01-2022 01:49
user_6981,Absolutely horrible,negative,643,133,Windows,Australia,23-09-2023 18:05
user_7776,I enjoyed this a lot,positive,1875,111,MacOS,Singapore,30-04-2023 21:15
user_5416,Worst moment ever,negative,50,491,MacOS,USA,19-03-2023 15:07
user_2850,Absolutely fantastic,positive,1436,224,Android,USA,24-04-2023 07:32
user_1460,Working on something,neutral,770,141,Windows,UK,18-03-2023 09:13
user_1166,It is raining outside,neutral,1957,373,Android,Germany,28-10-2022 23:13
user_9095,This made my day,positive,729,53,MacOS,UK,23-08-2023 06:50
user_7456,I ate breakfast,neutral,1038,289,Android,India,18-01-2022 03:21
user_2834,Super excited,positive,715,491,iPhone,USA,15-01-2022 10:33
user_5070,This made my day,positive,910,118,Windows,USA,17-01-2022 07:15
user_8394,Super excited,positive,1141,107,Web App,USA,01-11-2023 00:33
user_1390,Absolutely horrible,negative,720,16,MacOS,UAE,22-08-2022 10:54
user_3379,Not happy at all,negative,224,69,Web App,Australia,06-06-2022 17:09
user_5370,This made my day,positive,640,296,Windows,Germany,17-02-2023 10:06
user_6437,I hate this,negative,355,2,iPhone,India,03-09-2023 16:20
user_8472,Feeling sad today,negative,1044,351,Windows,Australia,04-11-2022 12:28
user_2040,This made my day,positive,1503,348,iPhone,UAE,20-01-2023 18:21
user_3167,Not happy at all,negative,185,461,Android,India,25-09-2023 07:04
user_3850,Terrible experience,negative,587,435,Windows,Singapore,05-04-2022 03:45
user_4543,I enjoyed this a lot,positive,1916,236,Android,Australia,08-08-2022 23:04
user_1246,This ruined my day,negative,842,352,iPhone,India,15-08-2023 07:35
user_2581,Absolutely fantastic,positive,1355,226,Android,Singapore,25-07-2023 16:45
user_5085,Scrolling through my phone,neutral,598,131,Web App,Germany,19-11-2023 17:35
user_8343,I hate this,negative,1898,5,MacOS,Canada,23-05-2023 02:15
user_9958,Super excited,positive,575,100,Android,Canada,17-10-2022 08:16
user_2036,It is raining outside,neutral,1771,157,Android,UK,22-11-2022 11:51
user_7021,I saw a car today,neutral,167,197,Android,UAE,11-01-2023 18:07
user_4596,Absolutely horrible,negative,848,142,iPhone,UK,10-06-2022 22:17
user_6882,I ate breakfast,neutral,1758,193,MacOS,USA,04-08-2022 17:38
user_5403,Super excited,positive,826,242,iPhone,USA,02-07-2023 12:32
user_3817,I hate this,negative,675,130,Windows,Canada,30-09-2023 23:29
user_7135,Scrolling through my phone,neutral,207,188,Android,Australia,17-04-2022 08:24
user_1273,I ate breakfast,neutral,676,118,Android,USA,12-09-2022 00:36
user_6873,This is a normal day,neutral,1435,140,MacOS,Germany,21-07-2023 00:22
user_4752,Highly recommended,positive,972,9,iPhone,India,27-04-2022 13:23
user_4776,I am going to work,neutral,815,381,Web App,Australia,28-05-2023 02:43
user_3586,Never recommended,negative,1797,251,Web App,UK,24-07-2022 14:37
user_5062,What a wonderful moment,positive,980,126,Web App,USA,17-09-2022 21:02
user_6161,Feeling happy today,positive,122,326,iPhone,Germany,04-11-2023 07:49
user_2748,Feeling happy today,positive,408,498,Windows,Canada,10-07-2022 21:41
user_7944,It is raining outside,neutral,226,128,MacOS,USA,30-04-2022 02:33
user_9171,Highly recommended,positive,467,497,iPhone,UAE,26-12-2022 23:33
user_5596,Working on something,neutral,1660,67,Android,India,03-04-2022 06:27
user_2803,Just sitting here,neutral,1363,348,Web App,Singapore,17-09-2023 23:33
user_1385,Highly recommended,positive,1985,298,iPhone,UK,28-01-2023 03:30
user_9116,Amazing experience,positive,1921,440,iPhone,UAE,05-05-2022 06:19
user_7195,I saw a car today,neutral,54,408,Windows,Singapore,30-05-2023 18:26
user_6470,Absolutely fantastic,positive,1833,489,MacOS,Australia,06-09-2022 00:20
user_5405,This is bad,negative,1384,439,MacOS,India,03-11-2022 09:23
user_6170,Feeling sad today,negative,24,265,iPhone,Germany,04-07-2023 22:05
user_4905,This ruined my day,negative,233,310,iPhone,Germany,26-04-2023 03:56
user_4093,Highly recommended,positive,401,312,Windows,Australia,21-03-2023 14:35
user_5936,I am going to work,neutral,1311,167,Windows,India,27-04-2023 17:35
user_8215,This is a normal day,neutral,1388,432,Windows,Australia,21-12-2022 16:27
user_3422,Just sitting here,neutral,581,8,Web App,UAE,23-08-2023 20:39
user_5370,This made my day,positive,682,247,Android,UAE,19-04-2022 18:47
user_7435,Absolutely horrible,negative,1660,494,Web App,India,19-04-2023 17:06
user_3998,This made my day,positive,589,480,MacOS,Australia,10-01-2023 00:55
user_6207,This made my day,positive,1882,272,MacOS,USA,21-05-2023 01:56
user_6711,Absolutely fantastic,positive,1028,311,Windows,UK,14-05-2023 02:14
user_3662,Super excited,positive,204,433,iPhone,USA,14-03-2022 00:30
user_6895,Never recommended,negative,1556,88,Windows,India,31-05-2022 06:01
user_2658,Absolutely horrible,negative,485,316,Web App,UK,04-10-2022 16:44
user_6375,Feeling sad today,negative,1698,344,Web App,USA,08-07-2022 14:01
user_2979,It is raining outside,neutral,1620,168,Web App,Canada,02-08-2023 20:34
user_8579,I am going to work,neutral,1572,410,Android,Australia,07-05-2023 03:22
user_3382,Feeling happy today,positive,1555,45,MacOS,Australia,13-03-2022 22:56
user_6649,Amazing experience,positive,950,54,MacOS,Singapore,20-07-2023 11:55
user_7903,This is bad,negative,1086,70,MacOS,India,02-03-2022 11:43
user_6034,This made my day,positive,219,499,iPhone,India,28-10-2023 07:46
user_3284,Absolutely fantastic,positive,1889,296,Windows,Singapore,17-06-2023 23:53
user_3785,I hate this,negative,1127,476,MacOS,India,31-01-2022 10:46
user_6107,It is raining outside,neutral,773,56,Windows,Singapore,05-06-2023 13:10
user_5433,Amazing experience,positive,1176,306,iPhone,USA,10-05-2023 03:32
user_5303,This ruined my day,negative,603,498,Windows,UK,05-03-2022 16:50
user_2206,Absolutely horrible,negative,578,341,MacOS,UAE,11-02-2022 23:28
user_5627,Feeling happy today,positive,863,29,Android,Germany,01-03-2022 23:11
user_2227,I saw a car today,neutral,608,453,MacOS,Australia,23-02-2022 01:55
user_4607,I am going to work,neutral,823,166,Android,Canada,26-01-2023 19:12
user_1431,Absolutely fantastic,positive,1962,406,Web App,UK,23-10-2023 15:12
user_8398,Working on something,neutral,503,363,Windows,UK,14-06-2022 06:52
user_7564,Scrolling through my phone,neutral,197,496,MacOS,USA,19-02-2022 23:27
user_1535,I love this,positive,156,243,MacOS,USA,08-08-2023 07:30
user_5986,I disliked this a lot,negative,1847,413,Windows,UK,24-04-2023 10:46
user_6955,Scrolling through my phone,neutral,237,219,iPhone,India,21-10-2022 16:13
user_5827,I am reading a book,neutral,495,385,Windows,UAE,24-09-2022 16:45
user_4583,Super excited,positive,341,254,Android,Germany,23-08-2023 15:38
user_9672,Highly recommended,positive,1023,377,Windows,Singapore,01-08-2022 20:05
user_6036,Not happy at all,negative,1434,309,iPhone,Canada,12-10-2023 20:25
user_7324,I saw a car today,neutral,1121,61,Web App,UAE,05-04-2022 12:04
user_5780,This ruined my day,negative,1974,304,Windows,Singapore,03-06-2023 00:37
user_3328,Super excited,positive,1741,355,MacOS,Canada,23-03-2023 01:34
user_8036,Terrible experience,negative,1079,309,Web App,Australia,04-08-2022 10:33
user_7361,Feeling happy today,positive,121,166,iPhone,Canada,11-09-2022 05:30
user_2809,This made my day,positive,1038,384,MacOS,Canada,19-06-2022 16:59
user_3861,I am reading a book,neutral,1007,222,Windows,USA,04-06-2023 02:08
user_7166,Amazing experience,positive,1096,109,Windows,Australia,02-02-2023 15:58
user_1015,What a wonderful moment,positive,1957,314,Android,UAE,30-08-2023 21:20
user_4639,Terrible experience,negative,965,281,Web App,Germany,28-12-2022 16:07
user_3061,Scrolling through my phone,neutral,909,78,MacOS,Australia,01-06-2022 02:48
user_8341,This is a normal day,neutral,698,216,iPhone,USA,14-10-2022 09:49
user_7485,Scrolling through my phone,neutral,1075,103,Web App,India,08-04-2023 21:29
user_4811,This is a normal day,neutral,805,396,Android,Singapore,14-07-2023 04:35
user_8632,Not happy at all,negative,1620,156,Android,Canada,06-08-2023 06:29
user_8387,I am going to work,neutral,572,190,Windows,Germany,08-03-2023 02:24
user_8891,Absolutely fantastic,positive,1399,105,MacOS,India,17-10-2022 06:36
user_5210,This made my day,positive,1785,414,Web App,Singapore,21-11-2022 01:55
user_9471,Amazing experience,positive,637,399,Windows,India,27-09-2023 15:15
user_8693,I am reading a book,neutral,1575,369,MacOS,Canada,16-02-2023 22:00
user_9746,Working on something,neutral,852,454,MacOS,India,11-04-2022 08:51
user_4703,This ruined my day,negative,1062,79,Android,USA,29-05-2023 08:40
user_6066,Amazing experience,positive,1598,453,MacOS,USA,31-12-2022 23:37
user_5834,I am reading a book,neutral,1267,51,Android,UK,11-08-2022 18:42
user_1868,I saw a car today,neutral,367,12,Windows,India,15-03-2022 00:11
user_4015,What a wonderful moment,positive,1265,235,Web App,Germany,11-04-2023 01:19
user_8379,This is great,positive,446,347,Web App,Australia,12-09-2023 04:20
user_5939,Never recommended,negative,1310,329,Windows,UK,19-07-2023 13:30
user_3215,Absolutely fantastic,positive,1234,483,Web App,UK,13-06-2023 02:01
user_5378,Feeling sad today,negative,1237,277,iPhone,Germany,05-02-2022 21:48
user_2064,This is bad,negative,528,340,Android,India,24-05-2023 02:27
user_6863,I enjoyed this a lot,positive,659,262,Web App,Canada,01-10-2022 16:51
user_1290,Highly recommended,positive,1912,296,Android,Canada,20-12-2022 04:27
user_8364,Highly recommended,positive,100,410,iPhone,USA,01-11-2022 17:53
user_4929,Working on something,neutral,459,496,Android,Australia,22-07-2022 20:46
user_8596,Not happy at all,negative,117,434,iPhone,UK,04-05-2022 14:01
user_2025,This is great,positive,1271,471,Android,Singapore,12-07-2023 02:18
user_7005,This is a normal day,neutral,222,82,Web App,UK,19-01-2022 10:12
user_8008,Highly recommended,positive,640,359,Windows,Canada,07-04-2023 19:02
user_1491,Working on something,neutral,1705,488,Web App,Australia,27-01-2022 06:11
user_6959,I enjoyed this a lot,positive,1701,81,MacOS,UK,29-01-2023 09:59
user_3858,What a wonderful moment,positive,95,375,MacOS,UAE,29-04-2022 05:20
user_7260,Terrible experience,negative,611,348,Web App,USA,13-09-2022 02:56
user_8888,What a wonderful moment,positive,162,484,MacOS,UK,18-08-2023 02:05
user_5834,This is bad,negative,752,365,Android,Canada,21-03-2022 01:04
user_9566,I enjoyed this a lot,positive,698,143,iPhone,UK,14-07-2023 10:55
user_7555,Never recommended,negative,1806,31,MacOS,USA,04-11-2023 08:16
user_7572,Working on something,neutral,71,192,MacOS,India,30-06-2022 07:37
user_6296,Super excited,positive,75,333,Web App,USA,07-05-2023 04:43
user_9229,It is raining outside,neutral,1384,376,iPhone,USA,23-12-2022 17:18
user_5936,I am reading a book,neutral,482,471,Web App,Germany,18-02-2023 14:38
user_5665,Nothing much happening,neutral,800,245,Web App,Canada,26-12-2022 06:28
user_1971,Working on something,neutral,1070,0,MacOS,UAE,11-10-2022 23:04
user_6733,I hate this,negative,1073,313,iPhone,UAE,03-04-2022 01:17
user_6830,I am going to work,neutral,988,173,Windows,Australia,29-09-2023 22:35
user_6733,Worst moment ever,negative,204,313,MacOS,Canada,24-11-2023 23:54
user_3884,I love this,positive,273,381,Web App,UK,02-02-2023 16:42
user_2531,I saw a car today,neutral,1487,462,Android,Germany,20-11-2022 10:50
user_5379,This made my day,positive,522,425,Windows,UK,10-07-2023 21:28
user_3614,I am reading a book,neutral,1776,451,Windows,USA,09-08-2022 06:38
user_7404,Not happy at all,negative,403,275,MacOS,Singapore,21-07-2023 05:02
user_5955,Not happy at all,negative,1657,230,Windows,India,10-04-2022 11:12
user_8677,This ruined my day,negative,1807,70,Android,Singapore,27-10-2023 10:39
user_1980,Terrible experience,negative,1822,28,iPhone,Germany,26-12-2022 19:06
user_5214,I hate this,negative,546,71,MacOS,India,03-11-2023 22:16
user_5171,I saw a car today,neutral,77,495,Android,Canada,31-03-2022 20:50
user_4847,I am going to work,neutral,774,375,Windows,USA,06-02-2022 00:28
user_6460,I enjoyed this a lot,positive,632,483,Windows,UK,27-01-2022 06:19
user_1068,Not happy at all,negative,147,446,MacOS,Germany,26-01-2022 18:31
user_4951,Just sitting here,neutral,559,334,Web App,Singapore,02-04-2022 23:34
user_9389,Worst moment ever,negative,362,287,MacOS,Germany,08-09-2022 07:11
user_9249,This is great,positive,538,52,Android,India,06-11-2022 17:50
user_4457,I am reading a book,neutral,467,293,Windows,UAE,09-09-2023 04:23
user_5304,I am reading a book,neutral,693,329,iPhone,Singapore,24-10-2022 06:37
user_8054,I ate breakfast,neutral,1150,425,Android,Australia,26-05-2023 02:12
user_3497,Scrolling through my phone,neutral,825,286,Android,Canada,17-11-2022 13:40
user_3323,I am reading a book,neutral,117,23,iPhone,USA,03-08-2022 03:50
user_2331,This is great,positive,1481,289,iPhone,UAE,02-08-2022 11:31
user_2680,Amazing experience,positive,1845,152,Web App,Germany,23-06-2023 12:21
user_3012,Amazing experience,positive,842,243,MacOS,India,25-01-2023 23:31
user_8650,This is bad,negative,89,116,Web App,USA,24-03-2023 09:57
user_1428,This ruined my day,negative,1598,157,iPhone,UK,12-04-2022 11:20
user_8104,Just sitting here,neutral,461,109,MacOS,Singapore,07-01-2022 22:22
user_9272,Not happy at all,negative,1121,263,Android,Singapore,18-11-2022 09:37
user_1825,This is bad,negative,1767,40,Android,Australia,19-02-2022 12:43
user_9819,Terrible experience,negative,1448,225,Web App,Singapore,13-06-2022 16:07
user_2621,This is bad,negative,249,128,Web App,Germany,02-05-2022 05:42
user_1380,Just sitting here,neutral,1267,174,MacOS,Singapore,29-06-2022 00:15
user_4603,I am reading a book,neutral,463,53,Windows,UK,08-10-2022 06:14
user_1637,Amazing experience,positive,350,131,Web App,USA,06-10-2023 05:05
user_8926,I am reading a book,neutral,1826,378,MacOS,UAE,01-01-2023 23:14
user_6708,I ate breakfast,neutral,1075,85,Web App,USA,15-10-2023 01:24
user_5242,I ate breakfast,neutral,1702,343,Web App,Singapore,03-10-2022 01:20
user_1409,This ruined my day,negative,771,369,iPhone,USA,02-02-2023 15:39
user_9101,This ruined my day,negative,1835,467,Android,Singapore,23-08-2022 02:09
user_4944,Just sitting here,neutral,1755,188,MacOS,India,09-02-2023 03:20
user_9209,This made my day,positive,319,9,Android,USA,15-03-2022 15:52
user_6292,Super excited,positive,632,110,Android,Australia,14-10-2022 21:11
user_7327,This ruined my day,negative,688,256,Web App,UK,24-10-2023 14:02
user_7589,I love this,positive,1851,268,Windows,India,03-09-2022 16:33
user_7028,I enjoyed this a lot,positive,746,151,Android,UAE,05-11-2023 11:55
user_1873,Never recommended,negative,23,71,iPhone,UK,07-06-2023 17:49
user_1295,Feeling happy today,positive,1075,329,Windows,UK,23-05-2023 13:40
user_5931,Worst moment ever,negative,1967,381,Web App,Germany,24-11-2023 07:31
user_3030,Amazing experience,positive,1128,407,iPhone,Germany,05-06-2022 01:28
user_6085,This is a normal day,neutral,669,75,MacOS,USA,18-04-2023 09:26
user_1327,It is raining outside,neutral,1856,7,Web App,India,08-11-2023 22:37
user_9950,I disliked this a lot,negative,1319,222,Windows,Germany,01-06-2022 22:25
user_4380,I ate breakfast,neutral,273,141,Android,India,18-09-2023 18:16
user_8228,Worst moment ever,negative,686,207,iPhone,UAE,02-04-2022 05:52
user_2811,Terrible experience,negative,1272,305,iPhone,Canada,15-02-2023 15:51
user_1733,Feeling sad today,negative,713,492,Windows,UK,10-03-2023 01:28
user_8150,Feeling sad today,negative,1778,10,Android,Canada,16-03-2023 03:27
user_6230,Feeling happy today,positive,72,174,iPhone,UK,07-06-2023 19:54
user_1433,This made my day,positive,152,168,Windows,UK,09-05-2022 07:30
user_3135,I disliked this a lot,negative,1468,303,iPhone,Australia,20-07-2022 01:36
user_3002,This is a normal day,neutral,1946,349,Web App,UAE,02-02-2022 05:21
user_6437,This made my day,positive,1403,157,Windows,USA,23-08-2023 18:40
user_2529,Nothing much happening,neutral,1992,161,Android,USA,27-01-2022 16:51
user_8048,I am going to work,neutral,1869,457,Windows,USA,28-06-2023 09:49
user_6290,I enjoyed this a lot,positive,607,403,Windows,USA,30-05-2023 10:25
user_1163,I hate this,negative,15,7,Android,UAE,25-07-2023 08:01
user_1928,Worst moment ever,negative,357,479,Android,India,03-02-2022 22:41
user_6365,Worst moment ever,negative,9,439,Windows,Germany,20-12-2022 12:10
user_2308,Absolutely fantastic,positive,967,53,Android,Singapore,28-09-2022 17:04
